id,state_name,waiting_time,time_until_sent_home,broken_bone,transfer_time,hospital_name,hospital_link,phone,address
1071,Idaho,-1,-1,-1,-1,"bingham memorial hospital",/emergency/hospital/131325,"(208) 785-3804","98 poplar street  blackfoot, ID 83221"
1072,Idaho,-1,-1,-1,-1,"gritman medical center",/emergency/hospital/131327,"(208) 882-4511","700 south main street  moscow, ID 83843"
1073,Idaho,23,-1,56,-1,"cassia regional medical center",/emergency/hospital/131326,"(208) 678-4444","1501 hiland avenue  burley, ID 83318"
1074,Idaho,-1,-1,-1,-1,"st mary's hospital",/emergency/hospital/131321,"(208) 962-3251","701 lewiston st  cottonwood, ID 83522"
1075,Idaho,-1,-1,-1,-1,"minidoka memorial hospital",/emergency/hospital/131319,"(208) 436-0481","1224 eighth street  rupert, ID 83350"
1076,Idaho,-1,-1,-1,-1,"mountain view hospital",/emergency/hospital/130065,"(208) 557-2899","2325 coronado street  idaho falls, ID 83404"
1077,Idaho,-1,-1,-1,-1,"clearwater valley hospital & clinics",/emergency/hospital/131320,"(208) 476-4555","301 cedar street  orofino, ID 83544"
1078,Idaho,-1,-1,-1,-1,"syringa general hospital",/emergency/hospital/131315,"(208) 983-1700","607 w main street  grangeville, ID 83530"
1079,Idaho,40,-1,58,113,"kootenai medical center",/emergency/hospital/130049,"(208) 625-4001","2003 kootenai health way  coeur d'alene, ID 83814"
1080,Idaho,30,-1,42,-1,"bonner general hospital",/emergency/hospital/131328,"(208) 263-1441","520 north third avenue  sandpoint, ID 83864"
1081,Idaho,-1,-1,-1,-1,"treasure valley hospital",/emergency/hospital/130063,"(208) 373-5000","8800 west emerald street  boise, ID 83704"
1082,Idaho,-1,-1,-1,-1,"lost rivers medical center",/emergency/hospital/131324,"(208) 527-8206","551 highland drive  arco, ID 83213"
1083,Idaho,-1,-1,-1,-1,"walter knox memorial hospital",/emergency/hospital/131318,"(208) 365-3561","1202 east locust street  emmett, ID 83617"
1084,Idaho,-1,-1,-1,-1,"idaho doctors hospital",/emergency/hospital/130067,"(208) 782-2900","350 north meridian street  blackfoot, ID 83221"
1085,Idaho,-1,-1,-1,-1,"steele memorial medical center",/emergency/hospital/131305,"(208) 756-5600","203 south daisy street  salmon, ID 83467"
1086,Illinois,23,-1,50,96,"jersey community hospital",/emergency/hospital/140059,"(618) 498-6402","400 maple summit road  jerseyville, IL 62052"
1087,Illinois,40,-1,-1,-1,"midwestern region med center",/emergency/hospital/140100,"(847) 872-4561","2520 elisha avenue  zion, IL 60099"
1088,Illinois,55,-1,80,139,"university of illinois hospital",/emergency/hospital/140150,"(312) 996-3900","1740 west taylor st suite 1400  chicago, IL 60612"
1089,Illinois,30,-1,58,141,"presence our lady of the resurrection med ctr",/emergency/hospital/140251,"(773) 282-7000","5645 w addison  chicago, IL 60634"
1090,Illinois,28,-1,45,89,"adventist bolingbrook hospital",/emergency/hospital/140304,"(630) 226-8100","500 remington boulevard  bolingbrook, IL 60440"
1091,Illinois,16,-1,35,55,"saint anthony's health center",/emergency/hospital/140052,"(618) 465-2571","st anthony's way  alton, IL 62002"
1092,Illinois,-1,-1,-1,-1,"kirby medical center",/emergency/hospital/141301,"(217) 762-2115","1111 n state st  monticello, IL 61856"
1093,Illinois,-1,-1,36,-1,"mendota community hospital",/emergency/hospital/141310,"(815) 539-7461","1401 e 12th street  mendota, IL 61342"
1094,Illinois,46,-1,78,89,"st marys hospital",/emergency/hospital/140166,"(217) 464-7000","1800 e lake shore dr  decatur, IL 62521"
1095,Illinois,37,-1,48,61,"katherine shaw bethea hospital",/emergency/hospital/140012,"(815) 288-5531","403 e 1st st  dixon, IL 61021"
1096,Illinois,18,-1,57,73,"blessing hospital",/emergency/hospital/140015,"(217) 223-5811","broadway at 11th street  quincy, IL 62301"
1097,Illinois,14,-1,44,58,"graham hospital association",/emergency/hospital/140001,"(309) 647-5240","210 west walnut street  canton, IL 61520"
1098,Illinois,37,-1,55,82,"herrin hospital",/emergency/hospital/140011,"(618) 942-2171","201 s 14th st  herrin, IL 62948"
1099,Illinois,33,-1,52,89,"presence saint joseph medical center",/emergency/hospital/140007,"(815) 725-7133","333 n madison  joliet, IL 60435"
1100,Illinois,31,-1,55,60,"alton memorial hospital",/emergency/hospital/140002,"(618) 463-7300","one memorial drive  alton, IL 62002"
1101,Illinois,48,-1,51,74,"evanston hospital",/emergency/hospital/140010,"(847) 432-8000","2650 ridge ave  evanston, IL 60201"
1102,Illinois,17,-1,23,35,"shelby memorial hospital",/emergency/hospital/140019,"(217) 774-3961","200 s cedar st  shelbyville, IL 62565"
1103,Illinois,88,-1,98,191,"mt sinai hospital medical center",/emergency/hospital/140018,"(773) 257-6751","15th street at california  chicago, IL 60608"
1104,Illinois,20,-1,47,82,"sherman hospital",/emergency/hospital/140030,"(847) 742-9800","1425 north randall road  elgin, IL 60123"
1105,Illinois,16,-1,29,52,"cgh medical center",/emergency/hospital/140043,"(815) 625-0400","100 east lefevre road  sterling, IL 61081"
1106,Illinois,-1,-1,-1,-1,"jesse brown va medical center - va chicago",/emergency/hospital/14003F,"(312) 569-8387","820 s damen street  chicago, IL 60612"
1107,Illinois,21,-1,57,149,"saint francis medical center",/emergency/hospital/140067,"(309) 655-2000","530 ne glen oak ave  peoria, IL 61637"
1108,Illinois,18,-1,46,62,"st anthonys memorial hospital",/emergency/hospital/140032,"(217) 342-2121","503 n maple street  effingham, IL 62401"
1109,Illinois,10,-1,55,-1,"vista medical center west",/emergency/hospital/140033,"(847) 249-3900","2615 washington st  waukegan, IL 60085"
1110,Illinois,23,-1,48,102,"adventist la grange memorial hospital",/emergency/hospital/140065,"(708) 352-1200","5101 s willow springs rd  la grange, IL 60525"
1111,Illinois,37,-1,43,78,"st marys hospital",/emergency/hospital/140034,"(618) 436-6519","400 north pleasant avenue  centralia, IL 62801"
1112,Illinois,22,-1,65,116,"st johns hospital",/emergency/hospital/140053,"(217) 544-6464","800 e carpenter st  springfield, IL 62769"
1113,Illinois,13,-1,44,77,"st marys hospital",/emergency/hospital/140026,"(815) 673-2311","111  spring street  streator, IL 61364"
1114,Illinois,60,-1,52,113,"west suburban medical center",/emergency/hospital/140049,"(708) 383-6200","3 erie court  oak park, IL 60302"
1115,Illinois,22,-1,37,169,"macneal  hospital",/emergency/hospital/140054,"(708) 783-9100","3249 south oak park avenue  berwyn, IL 60402"
1116,Illinois,78,-1,109,125,"advocate trinity hospital",/emergency/hospital/140048,"(773) 967-2000","2320 e 93rd st  chicago, IL 60617"
1117,Illinois,44,-1,56,72,"passavant area hospital",/emergency/hospital/140058,"(217) 245-9551","1600 w walnut st  jacksonville, IL 62650"
1118,Illinois,40,-1,65,80,"palos community hospital",/emergency/hospital/140062,"(708) 923-4000","12251 south 80th avenue  palos heights, IL 60463"
1119,Illinois,14,-1,47,79,"st mary medical center",/emergency/hospital/140064,"(309) 344-3161","3333 north seminary  galesburg, IL 61401"
1120,Illinois,-1,-1,-1,-1,"va illiana healthcare system - danville",/emergency/hospital/14004F,"(217) 554-3000","1900 e. main  danville, IL 61832"
1121,Illinois,-1,-1,-1,-1,"hines va medical center",/emergency/hospital/14007F,"(708) 202-8387","5th street & roosevelt avenue  hines, IL 60141"
1122,Illinois,12,-1,33,59,"ottawa regional hospital & healthcare center",/emergency/hospital/140110,"(815) 433-3100","1100 east norris drive  ottawa, IL 61350"
1123,Illinois,65,-1,79,80,"swedish covenant hospital",/emergency/hospital/140114,"(773) 878-8200","5145 n california ave  chicago, IL 60625"
1124,Illinois,26,-1,40,76,"louis a weiss memorial hospital",/emergency/hospital/140082,"(773) 878-8700","4646 n marine drive  chicago, IL 60640"
1125,Illinois,24,-1,61,161,"loretto hospital",/emergency/hospital/140083,"(773) 626-4300","645 south central ave  chicago, IL 60644"
1126,Illinois,15,-1,60,123,"presence saint francis hospital",/emergency/hospital/140080,"(847) 316-4000","355 ridge ave  evanston, IL 60202"
1127,Illinois,22,-1,63,195,"st bernard hospital",/emergency/hospital/140103,"(773) 962-3900","326 w 64th st  chicago, IL 60621"
1128,Illinois,17,-1,41,54,"morris hospital & healthcare centers",/emergency/hospital/140101,"(815) 942-2932","150 w high st  morris, IL 60450"
1129,Illinois,54,-1,29,242,"the university of chicago medical center",/emergency/hospital/140088,"(773) 702-1000","5841 south maryland  chicago, IL 60637"
1130,Illinois,17,-1,41,136,"vista medical center east",/emergency/hospital/140084,"(847) 360-4000","1324 north sheridan road  waukegan, IL 60085"
1131,Illinois,69,-1,50,105,"saint anthony hospital",/emergency/hospital/140095,"(773) 521-1710","2875 west 19th street  chicago, IL 60623"
1132,Illinois,36,-1,65,70,"presence united samaritans medical center",/emergency/hospital/140093,"(217) 443-5000","812 n logan  danville, IL 61832"
1133,Illinois,28,-1,63,102,"presence covenant medical center",/emergency/hospital/140113,"(217) 337-2000","1400 west park avenue  urbana, IL 61801"
1134,Illinois,46,-1,75,103,"centegra health system - mc henry hospital",/emergency/hospital/140116,"(815) 344-5000","4201 medical center drive  mchenry, IL 60050"
1135,Illinois,-1,-1,-1,-1,"marion il va medical center",/emergency/hospital/14008F,"(618) 997-5311","2401 west main  marion, IL 62959"
1136,Illinois,65,-1,90,168,"rush university medical center",/emergency/hospital/140119,"(312) 942-5000","1653 west congress parkway  chicago, IL 60612"
1137,Illinois,31,-1,56,101,"presence st marys hospital",/emergency/hospital/140155,"(815) 937-2490","500 w court st  kankakee, IL 60901"
1138,Illinois,21,-1,40,65,"richland memorial hospital",/emergency/hospital/140147,"(618) 395-2131","800 east locust  olney, IL 62450"
1139,Illinois,8,-1,44,60,"saint james hospital",/emergency/hospital/140161,"(815) 842-2828","2500 west reynolds street  pontiac, IL 61764"
1140,Illinois,34,-1,50,73,"pekin memorial hospital",/emergency/hospital/140120,"(309) 347-1151","600 south 13th street  pekin, IL 61554"
1141,Illinois,30,-1,57,84,"hinsdale hospital",/emergency/hospital/140122,"(630) 856-9000","120 north oak st  hinsdale, IL 60521"
1142,Illinois,22,-1,44,94,"lake forest hospital",/emergency/hospital/140130,"(847) 234-5600","660 n westmoreland road  lake forest, IL 60045"
1143,Illinois,20,-1,66,137,"decatur memorial hospital",/emergency/hospital/140135,"(217) 877-8121","2300 north edward street  decatur, IL 62526"
1144,Illinois,106,-1,160,176,"john h stroger jr hospital",/emergency/hospital/140124,"(312) 864-6000","1901 w harrison st  chicago, IL 60612"
1145,Illinois,25,-1,55,51,"fhn memorial hospital",/emergency/hospital/140160,"(815) 235-4131","1045 west stephenson street  freeport, IL 61032"
1146,Illinois,72,-1,75,217,"holy cross hospital",/emergency/hospital/140133,"(773) 471-8000","2701 w 68th street  chicago, IL 60629"
1147,Illinois,24,-1,56,30,"greenville regional hospital",/emergency/hospital/140137,"(618) 664-1230","200 healthcare dr  greenville, IL 62246"
1148,Illinois,26,-1,29,48,"st margarets hospital",/emergency/hospital/140143,"(815) 664-1176","600 e 1st st  spring valley, IL 61362"
1149,Illinois,35,-1,56,106,"memorial hospital of carbondale",/emergency/hospital/140164,"(618) 549-0721","405 w jackson  carbondale, IL 62902"
1150,Illinois,17,-1,30,49,"st josephs hospital",/emergency/hospital/140145,"(618) 526-4511","9515 holy cross ln  breese, IL 62230"
1151,Illinois,13,-1,52,92,"memorial hospital",/emergency/hospital/140185,"(618) 233-7750","4500 memorial drive  belleville, IL 62226"
1152,Illinois,11,-1,47,71,"ingalls memorial hospital",/emergency/hospital/140191,"(708) 333-2300","one ingalls drive  harvey, IL 60426"
1153,Illinois,30,-1,58,90,"presence mercy medical center",/emergency/hospital/140174,"(630) 859-2222","1325 n highland avenue  aurora, IL 60506"
1154,Illinois,22,-1,55,96,"heartland regional medical center",/emergency/hospital/140184,"(618) 998-7000","3333 w de young  marion, IL 62959"
1155,Illinois,42,-1,40,87,"centegra health system - woodstock hospital",/emergency/hospital/140176,"(815) 788-5823","3701 doty road  woodstock, IL 60098"
1156,Illinois,73,-1,16,249,"advocate christ hospital & medical center",/emergency/hospital/140208,"(708) 684-8000","4440 w 95th street  oak lawn, IL 60453"
1157,Illinois,38,-1,56,159,"northwestern memorial hospital",/emergency/hospital/140281,"(312) 926-2000","251 e huron st  chicago, IL 60611"
1158,Illinois,16,-1,36,140,"sarah bush lincoln health center",/emergency/hospital/140189,"(217) 258-2572","1000 health center drive p o box 372  mattoon, IL 61938"
1159,Illinois,-1,-1,-1,-1,"jackson park hospital",/emergency/hospital/140177,"(773) 947-7500","7531 s stony island ave  chicago, IL 60649"
1160,Illinois,35,-1,71,97,"little company of mary hospital",/emergency/hospital/140179,"(708) 422-6200","2800 w 95th st  evergreen park, IL 60805"
1161,Illinois,37,-1,65,128,"presence saints mary and elizabeth medical center",/emergency/hospital/140180,"(312) 770-2000","2233 w division st  chicago, IL 60622"
1162,Illinois,20,-1,47,69,"elmhurst memorial hospital",/emergency/hospital/140200,"(630) 833-1400","155 east brush hill road  elmhurst, IL 60126"
1163,Illinois,19,-1,74,82,"st elizabeth hospital",/emergency/hospital/140187,"(618) 234-2120","211 s third st  belleville, IL 62220"
1164,Illinois,29,-1,40,164,"advocate condell medical center",/emergency/hospital/140202,"(847) 990-5200","801 s milwaukee ave  libertyville, IL 60048"
1165,Illinois,31,-1,44,94,"riverside medical center",/emergency/hospital/140186,"(815) 933-1671","350 n wall st  kankakee, IL 60901"
1166,Illinois,9,-1,50,48,"illinois valley community hospital",/emergency/hospital/140234,"(815) 223-3300","925 west st  peru, IL 61354"
1167,Illinois,26,-1,40,74,"delnor community hospital",/emergency/hospital/140211,"(630) 208-3000","300 randall rd  geneva, IL 60134"
1168,Illinois,17,-1,50,106,"presence saint joseph hospital - elgin",/emergency/hospital/140217,"(847) 695-3200","77 n airlite street  elgin, IL 60123"
1169,Illinois,25,-1,56,59,"swedish american hospital",/emergency/hospital/140228,"(815) 968-4400","1401 east state street  rockford, IL 61104"
1170,Illinois,20,-1,39,71,"trinity rock island",/emergency/hospital/140280,"(309) 779-5000","2701 17th st  rock island, IL 61201"
1171,Illinois,48,-1,63,82,"silver cross hospital  and medical centers",/emergency/hospital/140213,"(815) 300-1100","1900 silver cross blvd  new lenox, IL 60451"
1172,Illinois,41,-1,52,67,"advocate lutheran general hospital",/emergency/hospital/140223,"(847) 723-2210","1775 dempster st  park ridge, IL 60068"
1173,Illinois,53,-1,67,61,"rockford memorial hospital",/emergency/hospital/140239,"(815) 968-6861","2400 north rockton avenue  rockford, IL 61103"
1174,Illinois,12,-1,22,88,"edward hospital",/emergency/hospital/140231,"(630) 527-3000","801 south washington  naperville, IL 60540"
1175,Illinois,20,-1,24,72,"northwest community hospital",/emergency/hospital/140252,"(847) 618-1000","800 w central road  arlington heights, IL 60005"
1176,Illinois,4,-1,48,103,"presence saint joseph hospital - chicago",/emergency/hospital/140224,"(773) 665-3000","2900 north lake shore drive  chicago, IL 60657"
1177,Illinois,23,-1,34,96,"alexian brothers medical center",/emergency/hospital/140258,"(847) 437-5500","800 w biesterfield rd  elk grove village, IL 60007"
1178,Illinois,24,-1,36,65,"genesis health system",/emergency/hospital/140275,"(309) 792-9363","801 illini drive  silvis, IL 61282"
1179,Illinois,30,-1,36,137,"westlake community hospital",/emergency/hospital/140240,"(708) 938-4000","1225 lake st  melrose park, IL 60160"
1180,Illinois,26,-1,46,87,"methodist medical center of illinois",/emergency/hospital/140209,"(309) 672-5522","221 n e glen oak ave  peoria, IL 61636"
1181,Illinois,53,-1,56,112,"advocate south suburban hospital",/emergency/hospital/140250,"(708) 799-8000","17800 s kedzie ave  hazel crest, IL 60429"
1182,Illinois,-1,-1,-1,-1,"thomas h boyd memorial hospital",/emergency/hospital/141300,"(217) 942-6946","800 school st  carrollton, IL 62016"
1183,Illinois,11,-1,34,-1,"advocate eureka  hospital",/emergency/hospital/141309,"(309) 467-2371","101 s major st  eureka, IL 61530"
1184,Illinois,-1,-1,-1,-1,"genesis medical center, aledo",/emergency/hospital/141304,"(309) 582-5301","409 nw 9th avenue  aledo, IL 61231"
1185,Illinois,-1,-1,-1,-1,"midwest medical center",/emergency/hospital/141302,"(815) 777-1340","one medical center drive  galena, IL 61036"
1186,Illinois,19,-1,29,67,"crossroads community hospital",/emergency/hospital/140294,"(618) 244-5500","8 doctors park road  mount vernon, IL 62864"
1187,Illinois,38,-1,58,89,"advocate good samaritan hospital",/emergency/hospital/140288,"(630) 275-5900","3815 highland avenue  downers grove, IL 60515"
1188,Illinois,41,-1,59,88,"anderson hospital",/emergency/hospital/140289,"(618) 288-5711","6800 state route 162  maryville, IL 62062"
1189,Illinois,24,-1,50,-1,"fairfield memorial hospital",/emergency/hospital/141311,"(618) 842-2611","303 n w 11th street  fairfield, IL 62837"
1190,Illinois,48,-1,71,122,"advocate good shepherd hospital",/emergency/hospital/140291,"(847) 381-9600","450 west highway 22  barrington, IL 60010"
1191,Illinois,-1,-1,-1,-1,"rochelle community hospital",/emergency/hospital/141312,"(815) 562-2181","900 n 2nd st  rochelle, IL 61068"
1192,Illinois,-1,-1,-1,-1,"pinckneyville community hospital",/emergency/hospital/141307,"(618) 357-2187","101 n walnut  pinckneyville, IL 62274"
1193,Illinois,18,-1,37,89,"adventist glenoaks",/emergency/hospital/140292,"(630) 545-6160","701 winthrop avenue  glendale heights, IL 60139"
1194,Illinois,93,-1,149,229,"provident hospital of chicago",/emergency/hospital/140300,"(312) 572-2000","500 e 51st st  chicago, IL 60615"
1195,Illinois,-1,-1,-1,-1,"north chicago va medical center",/emergency/hospital/14034F,"(847) 688-1900","3001 greenbay road  north chicago, IL 60064"
